time,open,high,low,close,VWAP,Upper Band #1,Lower Band #1
1786104720,29653.5,29662.25,29653.5,29660.25,29559.559146341486,29607.03472917167,29512.0835635113
1786104780,29660.25,29665,29658.5,29660,29559.658254020764,29607.21656297511,29512.099945066417
1786104840,29660.25,29664.25,29657.5,29658.75,29559.742108428567,29607.369062702433,29512.1151541547
1786104900,29658.5,29667.5,29657.5,29667.5,29559.86820528186,29607.604348666584,29512.132061897133
1786104960,29667.5,29671.25,29663.75,29667.25,29560.05386469698,29607.957294055897,29512.150435338062
1786105020,29667,29669.75,29663.25,29665.75,29560.16456498694,29608.165504207875,29512.163625766003
1786105080,29666,29671.75,29664.75,29666.75,29560.27600457185,29608.37673628594,29512.17527285776
1786105140,29667.75,29668.25,29655.25,29655.75,29560.458178351226,29608.702675975343,29512.21368072711
1786105200,29656.25,29659,29645.75,29649,29560.612206422433,29608.960357004373,29512.264055840493
1786105260,29648.25,29653.75,29648,29650.5,29560.718974301813,29609.1378474273,29512.300101176326
1786105320,29650,29652.25,29641,29643.75,29560.821179468385,29609.30043547066,29512.34192346611
1786105380,29643.25,29645.25,29639.5,29643,29560.89738808695,29609.418237550166,29512.376538623732
1786105440,29643.75,29660.5,29643.25,29655,29561.095856016243,29609.751982084974,29512.439729947513
1786105500,29655.5,29659,29648.5,29657.5,29561.248234650662,29610.011568726302,29512.484900575022
1786105560,29657,29663.75,29656,29661.25,29561.393861839242,29610.268970418965,29512.51875325952
1786105620,29661,29663.75,29654.75,29662,29561.468361128158,29610.400226617723,29512.536495638593
1786105680,29662,29678,29657.75,29677,29561.670989989136,29610.783422335593,29512.55855764268
1786105740,29675.75,29685.5,29596,29674.5,29562.324529607587,29611.854179242826,29512.79487997235
1786105800,29667.25,29771,29647.5,29717,29564.444825590104,29616.702867923825,29512.186783256384
1786105860,29715.75,29742.5,29710.25,29729.5,29565.558569517078,29619.340616380596,29511.77652265356
1786105920,29728.25,29741,29712.75,29722.25,29566.61671011907,29621.764664265247,29511.46875597289
1786105980,29721.75,29746.25,29707,29742.25,29567.66293872484,29624.176633537325,29511.149243912354
1786106040,29741.75,29756.5,29729.5,29752.5,29568.79843589693,29626.89217440051,29510.70469739335
1786106100,29752.5,29756,29738,29750.75,29569.75464779977,29629.148070774663,29510.36122482488
1786106160,29751,29757.5,29741.25,29753,29570.50067463989,29630.894149540374,29510.107199739406
1786106220,29752.5,29773,29751,29768.75,29571.63799096815,29633.64623537381,29509.62974656249
1786106280,29769.25,29782.5,29764.5,29775,29572.612114049218,29636.036793233307,29509.18743486513
1786106340,29775,29798.75,29772.5,29797.5,29573.980255199276,29639.49590036449,29508.46461003406
1786106400,29797.5,29799.5,29784.25,29797.5,29575.0414938887,29642.15091758358,29507.93207019382
1786106460,29798,29808.25,29787,29796.5,29576.184394971762,29644.98240942011,29507.386380523414
1786106520,29796.5,29811,29788.75,29810.25,29577.438319307967,29648.08032997451,29506.796308641424
1786106580,29810.75,29814,29801.25,29808.25,29578.590791165898,29650.906259917832,29506.275322413963
1786106640,29808.25,29808.5,29795.25,29802,29579.615690078266,29653.32704217708,29505.904337979453
1786106700,29802,29825.5,29801.75,29823.5,29580.940674594793,29656.542860057478,29505.338489132107
1786106760,29823.75,29836.5,29822.75,29835.5,29582.28431557644,29659.8730921211,29504.695539031778
1786106820,29836,29837.5,29825.75,29827.5,29583.180386057455,29662.045179021083,29504.315593093826
1786106880,29827.75,29845.5,29820,29840.5,29584.827069795,29666.01538622935,29503.63875336065
1786106940,29841,29854.5,29839,29846,29586.01919683636,29668.91696066118,29503.121433011544
1786107000,29846,29863.5,29844,29853.75,29587.21051133882,29671.82134562582,29502.59967705182
1786107060,29854.25,29860.5,29850.75,29856.75,29587.949420469326,29673.607917099624,29502.290923839028
1786107120,29857.5,29858.5,29844,29851.5,29588.9108790885,29675.87582579397,29501.94593238303
1786107180,29852,29863.25,29851.75,29859.25,29589.913951521885,29678.252573199396,29501.575329844374
1786107240,29859.5,29867.25,29847.75,29848.75,29590.907743363197,29680.553987122472,29501.261499603923
1786107300,29849,29849.5,29835.25,29841,29592.20632187495,29683.415649558498,29500.996994191402
1786107360,29841.25,29843,29831.75,29839.75,29593.267034145694,29685.695562879722,29500.838505411666
1786107420,29840.5,29847,29837,29838.5,29594.001851295612,29687.270558883698,29500.733143707526
1786107480,29839.25,29845,29833.75,29842,29594.648317617797,29688.6429330317,29500.653702203894
1786107540,29842.5,29844.75,29837,29843.5,29595.043776621784,29689.48111298918,29500.60644025439
1786107600,29843.75,29851.25,29823,29824.25,29596.629775974685,29692.72111548377,29500.5384364656
1786107660,29824.75,29825,29801.75,29808.5,29598.191528614436,29695.659658589622,29500.72339863925
1786107720,29808.75,29812.75,29803.25,29808.75,29598.840082262377,29696.852931672944,29500.82723285181
1786107780,29808,29809,29795.75,29797,29599.649289494835,29698.29300935616,29501.00556963351
1786107840,29797.25,29797.75,29784.5,29786.25,29600.572513381612,29699.85839878497,29501.286627978254
1786107900,29786,29799.5,29783.5,29794.5,29601.32955240923,29701.1470251111,29501.512079707358
1786107960,29794.5,29804.75,29788.25,29803.25,29602.05360015447,29702.400019055705,29501.707181253238
1786108020,29802.5,29805,29764.75,29773.25,29603.393955188672,29704.547484497503,29502.24042587984
1786108080,29772.75,29773.75,29763.75,29769.5,29603.916458809665,29705.33642795819,29502.49648966114
1786108140,29769.25,29780.75,29764.75,29780.25,29604.494250224936,29706.22911955425,29502.759380895623
1786108200,29780,29783.5,29764.75,29765.75,29605.395603141038,29707.589712618825,29503.20149366325
1786108260,29766,29767.5,29746,29749.75,29606.374199178863,29708.940900394307,29503.80749796342
1786108320,29750,29751.75,29740.5,29744.75,29606.902280247363,29709.631654014,29504.172906480726
1786108380,29744.25,29750,29741,29746.25,29607.179589499145,29709.993371628872,29504.365807369417
1786108440,29746.25,29746.75,29734,29741,29607.559759490374,29710.472933462952,29504.646585517796
1786108500,29742,29745.5,29724.75,29727.5,29608.169607860018,29711.200345035348,29505.13887068469
1786108560,29727,29728,29714.25,29717,29608.6904932211,29711.76147375388,29505.61951268832
1786108620,29717.25,29735,29714.25,29728.75,29609.225300522034,29712.36426738041,29506.086333663658
1786108680,29728,29730.75,29714.5,29722.5,29609.656114822348,29712.834935527175,29506.47729411752
1786108740,29722.25,29732.5,29719,29731.25,29609.96653585056,29713.186478395644,29506.746593305474
1786108800,29731.5,29736.25,29723.5,29727.5,29610.362282178063,29713.638332546703,29507.086231809422
1786108860,29727.5,29734.75,29724.5,29734.25,29610.541884796567,29713.846046414557,29507.237723178576
1786108920,29734.5,29735,29722,29729.75,29610.78583990872,29714.123032296626,29507.448647520814
1786108980,29730.5,29733.25,29720,29722.25,29611.008629894968,29714.368239806816,29507.64901998312
1786109040,29722,29729.25,29721,29728.75,29611.158563282625,29714.534519329787,29507.782607235462
1786109100,29729,29744,29706.25,29714.5,29611.854995756144,29715.274568157573,29508.435423354716
1786109160,29714.75,29733.25,29713.5,29723.25,29612.25160336628,29715.700199017894,29508.803007714665
1786109220,29723,29733.25,29694.25,29696.75,29612.85126603298,29716.252205150922,29509.450326915037
1786109280,29697,29698,29691,29696.25,29613.170354011603,29716.497040148308,29509.8436678749
1786109340,29696.5,29715.5,29686,29714.75,29613.757862997394,29717.0160700403,29510.49965595449
1786109400,29714.5,29739,29683,29730.5,29615.621844322224,29718.871942435177,29512.37174620927
1786109460,29730.5,29743,29688,29739,29617.304026507285,29720.611586333136,29513.996466681434
1786109520,29739.5,29774.5,29737.75,29774,29620.110182972032,29724.34066838358,29515.879697560486
1786109580,29774.5,29813,29774.5,29799.25,29623.338104431186,29729.263263101406,29517.412945760967
1786109640,29799.25,29806.25,29772,29805.75,29625.44811114794,29732.40141526301,29518.49480703287
1786109700,29805.75,29809.75,29746.5,29788,29628.40789926524,29736.457918727672,29520.357879802807
1786109760,29787.75,29792.25,29705.5,29722.5,29630.705512026656,29738.80693136004,29522.604092693273
1786109820,29720.75,29746,29696.25,29727,29632.182369393453,29740.04033249916,29524.324406287746
1786109880,29727.25,29774.75,29725,29766.25,29634.0316121122,29742.11939843774,29525.943825786664
1786109940,29766.5,29777,29726,29731.75,29635.490827107304,29743.60604761253,29527.375606602076
1786110000,29731.25,29752.5,29708.25,29736.5,29636.82650844003,29744.787152302073,29528.865864577987
1786110060,29736.5,29755.5,29708.75,29722.5,29637.871154354496,29745.65980909336,29530.082499615633
1786110120,29722.25,29738.75,29703.5,29737.25,29638.746694154404,29746.359196714824,29531.134191593985
1786110180,29737.5,29783.5,29724.5,29777.75,29640.194958619435,29747.993706248508,29532.396210990362
1786110240,29777,29796,29772.75,29787.25,29641.73237405042,29749.983242201117,29533.481505899726
1786110300,29787.5,29821.75,29752.25,29756.5,29644.243466265845,29753.02485833227,29535.462074199422
1786110360,29756.5,29763.75,29708.25,29738.25,29645.65215288543,29754.194868274546,29537.10943749631
1786110420,29738,29758.5,29732.5,29749.5,29646.61117489239,29755.082221465298,29538.140128319483
1786110480,29750.5,29776.5,29740.75,29744.5,29647.65016560769,29756.105010072286,29539.195321143095
1786110540,29745,29774,29733.5,29773.5,29648.513886551173,29756.99832974704,29540.029443355306
1786110600,29773.75,29787.5,29756.5,29782.75,29649.501402619317,29758.13804894011,29540.864756298524
1786110660,29782.25,29793,29764,29785,29650.52543659854,29759.35121461319,29541.699658583886
1786110720,29784.25,29800,29773,29775.75,29651.492232362198,29760.504277050095,29542.4801876743
1786110780,29776,29783.25,29752,29757.25,29652.34316706327,29761.38001133183,29543.306322794713
1786110840,29757,29765.75,29744.5,29753.5,29653.048692201337,29762.037803643663,29544.05958075901
1786110900,29753.75,29761.75,29725.25,29741.5,29653.773698367713,29762.618890845457,29544.92850588997
1786110960,29741.5,29744.75,29685,29695.75,29654.483381401657,29762.797631545527,29546.169131257786
1786111020,29696,29700,29651,29667,29654.759051992998,29762.272069275125,29547.24603471087
1786111080,29666.5,29683.5,29644.25,29658.25,29654.841495566765,29761.7434632603,29547.93952787323
1786111140,29658.25,29690,29651.5,29678.75,29655.017550634744,29761.42692676124,29548.60817450825
1786111200,29679,29713,29646,29699.75,29655.465325843947,29761.17438095522,29549.756270732672
1786111260,29700,29703.25,29653.5,29661.25,29655.613550080856,29760.878178478124,29550.348921683588
1786111320,29662,29679,29638,29677.25,29655.70851822181,29760.428734729274,29550.988301714347
1786111380,29677.25,29679.5,29640.5,29652.5,29655.722169718247,29760.042743660524,29551.40159577597
1786111440,29653,29653.5,29616.5,29619.25,29655.44237050615,29759.234134196467,29551.65060681583
1786111500,29619.5,29652.25,29613.5,29637.75,29655.23607393999,29758.53607047962,29551.936077400358
1786111560,29638.5,29679.25,29627.75,29678.75,29655.3009775847,29758.10004511177,29552.50191005763
1786111620,29679.25,29685.25,29648,29668.75,29655.400196000195,29757.780329746598,29553.020062253792
1786111680,29668.5,29682.75,29634.75,29653.25,29655.414867979427,29757.298637956043,29553.53109800281
1786111740,29653,29656.5,29623,29630.75,29655.297995946425,29756.872958268465,29553.723033624385
1786111800,29631,29643.25,29610.75,29637,29655.084910373494,29756.25151805734,29553.91830268965
1786111860,29637,29649.5,29599,29601.5,29654.760051254405,29755.559428716195,29553.960673792615
1786111920,29601.25,29601.25,29564.25,29593,29653.90932201704,29754.368912923142,29553.449731110937
1786111980,29592.5,29614.75,29581,29604,29653.45121621722,29753.60622739644,29553.296205038
1786112040,29604.25,29618.25,29582.75,29584.75,29653.02463415245,29752.935344920712,29553.11392338419
1786112100,29585.5,29626,29568.25,29621.25,29652.530234055987,29752.041265480668,29553.019202631305
1786112160,29621.25,29661.75,29620.75,29653.5,29652.45814703345,29751.47214678691,29553.444147279988
1786112220,29653.5,29675.5,29645.5,29646,29652.484588558673,29751.09018195337,29553.878995163977
1786112280,29645.75,29695,29637.25,29692.75,29652.677285995633,29750.881919545987,29554.472652445278
1786112340,29693,29720.25,29689.75,29718.75,29653.146374409338,29751.080664801437,29555.21208401724
1786112400,29718.75,29731.75,29694.75,29716.75,29653.676237193245,29751.351032816307,29556.001441570184
1786112460,29716,29729.25,29706.75,29722.75,29654.081392504188,29751.591679143083,29556.571105865292
1786112520,29722.25,29726.75,29687.25,29694.75,29654.39603727384,29751.67019234544,29557.121882202242
1786112580,29695,29743,29693.75,29740.25,29654.904250793134,29752.01630245658,29557.792199129686
1786112640,29740.25,29745.5,29699.5,29702.5,29655.331736134645,29752.236054462057,29558.427417807234
1786112700,29703,29751,29700.75,29748.5,29655.852146418645,29752.64175358839,29559.062539248902
1786112760,29748.75,29759.5,29744,29752.75,29656.360453492973,29753.145784690187,29559.57512229576
1786112820,29753.5,29771,29747.5,29762,29656.884102966815,29753.70471250609,29560.06349342754
1786112880,29762.25,29779,29757.25,29772,29657.405063204526,29754.302879461415,29560.507246947636
1786112940,29772,29775.75,29755.5,29761,29657.896492099342,29754.840380144215,29560.95260405447
1786113000,29760.75,29774.75,29731.25,29738,29658.576443143695,29755.46813396277,29561.684752324618
1786113060,29738,29746.25,29715.5,29739.5,29659.056342474138,29755.823657600024,29562.28902734825
1786113120,29740,29754.75,29727.75,29741.5,29659.450856604664,29756.153067366755,29562.748645842574
1786113180,29741.25,29747.5,29719.25,29731.75,29659.75126529998,29756.369018342077,29563.133512257882
1786113240,29732,29734.75,29713.5,29730.75,29660.018754489258,29756.5341724869,29563.503336491616
1786113300,29730.75,29744.5,29694.75,29705.5,29660.392154822825,29756.684552267485,29564.099757378164
1786113360,29706,29715.75,29685.5,29698,29660.61506589223,29756.67980604522,29564.55032573924
1786113420,29698.75,29724.75,29696.75,29712,29660.858850434797,29756.755641542695,29564.9620593269
1786113480,29712,29736.25,29707.5,29713.5,29661.117808314833,29756.87951459576,29565.356102033908
1786113540,29713.75,29715.5,29668.75,29678.5,29661.311747326516,29756.74863541289,29565.874859240143
1786113600,29678,29704,29669.5,29700.25,29661.497842536988,29756.666745375453,29566.328939698524
1786113660,29700.25,29707.25,29685.5,29698.5,29661.631484789545,29756.646450338325,29566.616519240764
1786113720,29699.25,29720.5,29676.5,29688.25,29661.8052264438,29756.603627313572,29567.00682557403
1786113780,29688,29693,29661,29674.5,29661.878789711674,29756.43964482222,29567.317934601127
1786113840,29674.5,29682.25,29660,29676,29661.919640095053,29756.305007651077,29567.53427253903
1786113900,29676,29697.25,29668.25,29693.5,29662.03162921586,29756.214717492356,29567.848540939365
1786113960,29693.75,29713.25,29674.5,29706.75,29662.187726701035,29756.19704230401,29568.17841109806
1786114020,29707.5,29728.5,29702.25,29727,29662.422045443123,29756.30908505885,29568.535005827398
1786114080,29726.75,29732.25,29704.25,29712.5,29662.627221753923,29756.394209732614,29568.86023377523
1786114140,29712.5,29720,29697,29708,29662.78040106838,29756.42739509261,29569.133407044148
1786114200,29708.25,29727,29705.5,29718.75,29662.92575980042,29756.489410701775,29569.362108899062
